,GroundTruth,GroundTruth_DB,FairDEN_v1_min_pts_11_wo_cat,FairDEN_v2_min_pts_11_wo_cat,FairDEN_v1_min_pts_13_wo_cat,FairDEN_v2_min_pts_13_wo_cat,FairDEN_v1_min_pts_15_wo_cat,FairDEN_v2_min_pts_15_wo_cat,FairDEN_v1_min_pts_10_wo_cat,FairDEN_v2_min_pts_10_wo_cat
1233,0,0,0,0,0,1,1,0,1,0
1234,0,0,1,1,1,0,0,1,0,1
1235,0,0,0,0,0,1,1,0,1,0
1236,1,0,1,1,1,0,0,1,1,0
1237,0,0,0,0,0,1,1,0,1,0
1238,0,0,0,0,0,1,1,0,1,0
1239,0,0,0,0,0,1,1,0,1,0
1240,0,0,1,1,1,0,0,1,0,1
1241,1,0,1,1,1,0,0,1,0,1
1242,0,0,1,1,1,0,0,1,0,1
1243,0,0,1,1,1,0,0,1,0,1
1244,0,0,1,1,1,0,0,1,0,1
1245,0,0,0,0,0,1,1,0,1,0
1246,0,0,1,1,1,0,0,1,0,1
1247,0,0,0,0,0,1,1,0,1,0
1248,0,0,0,0,0,1,1,0,1,0
1249,0,0,0,0,0,1,1,0,1,0
1250,1,0,1,1,1,0,0,1,0,1
1251,0,0,0,0,1,0,0,1,1,0
1252,0,0,0,0,0,1,1,0,1,0
1253,1,0,1,1,1,0,0,1,0,1
1254,0,0,0,0,0,1,1,0,1,0
1255,0,0,0,0,0,1,1,0,1,0
1256,0,0,0,0,0,1,1,0,1,0
1257,0,0,0,0,1,0,0,1,1,0
1258,0,0,0,0,0,1,1,0,1,0
1259,0,0,0,0,0,1,1,0,1,0
1260,1,0,0,0,0,1,1,0,1,0
1261,1,0,0,0,0,1,1,0,1,0
1262,0,0,1,1,1,0,0,1,0,1
1263,0,0,1,1,1,0,0,1,0,1
1264,1,0,1,1,1,0,0,1,0,1
1265,1,0,0,0,0,1,1,0,1,0
1266,0,0,0,0,0,1,1,0,1,0
1267,1,0,0,0,0,1,1,0,1,0
1268,1,0,1,1,1,0,0,1,0,1
1269,0,1,1,1,1,0,0,1,0,1
1270,1,0,1,1,1,0,0,1,0,1
1271,0,0,0,0,0,1,1,0,1,0
1272,1,0,0,0,0,1,1,0,1,0
1273,0,0,1,1,1,0,0,1,0,1
1274,0,0,0,0,0,1,1,0,1,0
1275,1,0,0,0,0,1,1,0,1,0
1276,1,0,0,0,0,1,1,0,1,0
1277,1,0,0,0,0,1,1,0,1,0
1278,0,0,1,1,1,0,0,1,0,1
1279,0,0,0,0,0,1,1,0,1,0
1280,0,0,1,1,1,0,0,1,0,1
1281,0,0,0,0,0,1,1,0,1,0
1282,0,0,0,0,0,1,1,0,0,1
1283,1,0,0,0,0,1,1,0,1,0
1284,0,0,0,0,0,1,1,0,1,0
1285,1,0,0,0,0,1,1,0,1,0
1286,0,0,1,1,1,0,0,1,0,1
1287,0,0,0,0,0,1,1,0,1,0
1288,1,0,1,1,1,0,0,1,0,1
1289,1,0,0,0,0,1,1,0,1,0
1290,0,0,0,0,0,1,1,0,1,0
1291,0,0,0,0,0,1,1,0,1,0
1292,1,0,0,0,0,1,1,0,1,0
1293,0,0,0,0,0,1,1,0,1,0
1294,0,0,1,1,1,0,0,1,0,1
1295,1,0,0,0,0,1,1,0,1,0
1296,0,0,0,0,0,1,1,0,1,0
1297,0,0,0,0,0,1,1,0,1,0
1298,0,0,0,0,0,1,1,0,1,0
1299,0,0,0,0,0,1,1,0,1,0
1300,0,0,0,0,0,1,1,0,1,0
1301,1,0,0,0,0,1,1,0,1,0
1302,0,0,0,0,0,1,1,0,1,0
1303,0,0,0,0,0,1,1,0,1,0
1304,0,0,1,1,1,0,0,1,0,1
1305,1,0,1,1,1,0,0,1,0,1
1306,0,0,0,0,0,1,1,0,1,0
1307,0,0,1,1,1,0,0,1,0,1
1308,0,0,0,0,0,1,1,0,1,0
1309,0,0,1,1,1,0,0,1,0,1
1310,0,0,0,0,0,1,1,0,1,0
1311,0,0,1,0,0,1,1,0,0,1
1312,1,0,0,0,0,1,1,0,1,0
1313,0,0,0,0,0,1,1,0,1,0
1314,1,0,1,1,1,0,0,1,0,1
1315,0,0,0,0,0,1,1,1,1,0
1316,1,-1,1,1,1,0,0,1,0,1
1317,0,0,0,0,1,1,0,1,1,0
1318,1,0,1,1,1,0,0,1,0,1
1319,0,0,0,0,0,1,1,0,1,0
1320,0,0,1,1,1,0,0,1,0,1
1321,0,-1,1,1,1,0,0,1,0,1
1322,1,0,0,0,0,1,1,0,1,0
1323,0,0,0,0,0,1,1,0,1,0
1324,1,0,0,0,0,1,1,0,1,0
1325,1,0,0,0,0,1,1,0,1,0
1326,1,0,0,0,0,1,1,0,1,0
1327,0,0,0,0,0,1,1,0,1,0
1328,1,0,0,0,0,1,1,0,1,0
1329,0,0,1,1,1,0,0,1,0,1
1330,1,0,1,1,1,0,0,1,0,1
1331,1,0,0,0,0,1,1,0,1,0
1332,0,0,0,0,0,1,1,0,1,0
1333,0,0,1,1,1,0,0,1,0,1
1334,0,0,0,0,0,1,1,0,1,0
1335,0,0,0,0,0,1,1,0,1,0
1336,0,0,1,1,1,0,0,1,0,1
1337,0,0,0,0,0,1,1,0,1,0
1338,1,0,1,0,0,1,1,0,0,0
1339,1,0,0,0,0,1,1,0,1,0
1340,1,0,1,1,1,0,0,1,0,1
1341,0,0,0,0,0,1,1,0,1,0
1342,0,0,0,0,0,1,1,0,1,0
1343,0,0,0,0,0,1,1,0,1,0
1344,0,0,0,0,0,1,1,0,1,0
1345,0,0,0,0,0,1,1,0,1,0
1346,1,0,0,0,0,1,1,0,1,0
1347,0,0,0,0,0,1,1,0,1,0
1348,1,0,0,0,0,1,1,0,1,0
1349,0,0,1,1,1,0,0,1,0,1
1350,0,0,1,1,1,0,0,1,0,1
1351,0,0,0,0,0,1,1,0,1,0
1352,1,0,0,0,0,1,1,0,1,0
1353,0,0,0,0,0,1,1,0,1,0
1354,0,0,0,0,0,1,1,0,1,0
1355,0,0,0,0,0,1,1,0,1,0
1356,0,0,0,0,0,1,1,0,1,0
1357,0,0,0,0,0,1,1,0,1,0
1358,0,0,0,0,0,1,1,0,1,0
1359,0,0,0,0,0,1,1,0,1,0
1360,0,0,1,1,1,0,0,1,0,1
1361,0,0,0,0,0,1,0,1,1,0
1362,0,0,0,0,0,1,1,0,1,0
1363,0,0,0,0,0,1,1,0,1,0
1364,0,0,0,0,0,1,1,0,1,0
1365,1,0,1,1,1,0,0,1,0,1
1366,0,0,1,1,1,0,0,1,0,1
1367,1,0,0,0,0,1,1,0,1,0
1368,1,0,0,0,0,1,1,0,1,0
1369,1,0,0,0,0,1,1,0,1,0
1370,0,0,1,1,1,0,1,0,0,1
1371,1,0,1,1,1,0,0,1,0,1
1372,0,0,0,0,0,1,1,0,0,1
1373,0,0,0,0,0,1,1,0,1,0
1374,0,0,1,1,1,0,0,1,0,1
1375,1,0,1,1,0,1,1,0,0,1
1376,0,0,1,1,1,0,0,1,0,1
1377,1,0,1,1,1,0,0,1,0,1
1378,1,0,0,0,0,1,1,0,1,0
1379,0,0,0,0,0,1,1,0,1,0
1380,0,0,1,1,1,0,0,1,0,1
1381,0,0,0,0,0,1,1,0,1,0
1382,0,0,0,0,0,1,1,0,1,0
1383,1,0,0,0,0,1,1,0,1,0
1384,0,0,1,1,1,0,0,1,0,1
1385,1,0,0,0,0,1,1,0,1,0
1386,0,0,0,0,0,1,1,0,1,0
1387,0,0,0,0,0,1,1,0,1,0
1388,0,0,0,0,0,1,1,0,1,0
1389,0,0,0,0,0,1,1,0,1,0
1390,0,0,0,0,0,1,1,0,1,0
1391,0,0,0,0,0,1,1,0,1,0
1392,0,0,0,0,0,1,1,0,1,0
1393,1,0,0,0,0,1,1,0,1,0
1394,0,0,0,0,0,1,1,0,1,0
1395,0,0,0,0,0,1,1,0,1,0
1396,0,0,0,0,0,1,1,0,1,0
1397,0,0,0,0,0,1,1,0,1,0
1398,1,0,1,1,1,0,0,1,0,1
1399,0,0,0,0,0,1,1,0,1,0
1400,0,0,1,1,1,0,0,1,0,1
1401,0,0,0,0,0,1,1,0,1,0
1402,0,0,0,0,0,1,1,0,1,0
1403,0,0,0,0,0,1,1,0,1,0
1404,0,0,1,1,1,0,0,1,0,1
1405,0,0,0,0,0,1,1,0,1,0
1406,0,-1,1,1,1,0,0,1,0,1
1407,0,0,0,0,0,1,1,0,1,0
1408,0,0,1,1,1,0,0,1,0,1
1409,0,0,0,0,0,1,1,0,1,0
1410,0,0,1,1,1,0,0,1,0,1
1411,1,0,1,1,1,0,0,1,0,1
1412,0,0,0,0,0,1,1,0,1,0
1413,1,0,0,0,0,1,1,0,1,0
1414,0,0,0,0,0,1,1,0,1,0
1415,0,0,0,0,0,1,1,0,1,0
1416,1,0,0,0,0,1,1,0,1,0
1417,0,0,0,0,0,1,1,0,1,0
1418,0,0,1,1,1,0,0,1,0,1
1419,1,0,1,1,1,0,0,1,0,1
1420,0,0,0,0,0,1,1,0,1,0
1421,0,0,0,0,0,1,1,0,1,0
1422,0,0,0,0,0,1,1,0,1,0
1423,0,0,0,0,0,1,1,0,1,0
1424,0,0,0,0,0,1,1,0,1,0
1425,0,0,0,0,0,1,1,0,1,0
1426,1,0,0,0,0,1,1,0,1,0
1427,0,0,1,1,1,0,0,1,0,1
1428,0,-1,1,1,1,0,0,1,0,1
1429,0,0,1,1,1,0,0,1,0,1
1430,0,0,0,0,0,1,1,0,1,0
1431,0,0,0,0,0,1,1,0,1,0
1432,1,0,1,1,1,0,0,1,0,1
1433,0,0,0,0,0,1,1,0,1,0
1434,0,0,1,1,1,0,0,1,0,1
1435,1,0,0,0,0,1,1,0,1,0
1436,0,0,0,0,0,1,1,0,1,0
1437,1,0,1,1,1,0,0,1,0,1
1438,0,0,0,0,0,1,1,0,1,0
1439,1,0,0,0,0,1,1,0,1,0
1440,0,0,0,0,0,1,1,0,1,0
1441,0,0,1,1,1,0,0,1,0,1
1442,0,0,0,0,0,1,1,0,1,0
1443,0,0,0,0,0,1,1,0,1,0
1444,0,0,0,0,0,1,1,0,1,0
1445,1,0,0,0,0,1,1,0,1,0
1446,0,0,1,1,1,0,0,1,0,1
1447,1,0,0,0,0,1,1,0,1,0
1448,1,0,0,0,0,1,1,0,1,0
1449,0,0,1,1,1,0,0,1,0,1
1450,1,0,0,0,0,1,1,0,1,0
1451,0,0,0,0,0,1,1,0,1,0
1452,0,0,0,0,0,1,1,0,1,0
1453,1,0,0,0,0,1,1,0,1,0
1454,0,0,0,0,0,1,1,0,1,0
1455,1,-1,1,1,1,0,0,1,0,1
1456,0,0,0,0,0,1,1,0,1,0
1457,0,0,0,0,0,1,1,0,1,0
1458,0,0,0,0,0,1,1,0,1,0
1459,0,0,1,1,1,0,0,1,0,1
1460,1,0,0,0,0,1,1,0,1,0
1461,1,0,0,0,0,1,1,0,1,0
1462,0,0,0,0,0,1,1,0,1,0
1463,0,0,1,1,1,0,0,1,0,1
1464,0,0,0,0,0,1,1,0,1,0
1465,0,0,1,1,1,0,0,1,0,1
1466,1,0,0,0,0,1,1,0,1,0
1467,0,0,0,0,0,1,1,0,1,0
1468,0,0,0,0,0,1,1,0,1,0
1469,0,0,1,1,1,0,0,1,0,1
1470,1,0,0,0,0,1,1,0,1,0
1471,0,0,0,0,0,1,1,0,1,0
1472,1,-1,1,1,1,0,0,1,0,1
1473,0,0,0,0,0,1,1,0,1,0
1474,0,0,1,1,1,0,0,1,0,1
1475,0,0,0,0,0,1,1,0,1,0
1476,1,0,0,0,0,1,1,0,1,0
1477,0,0,0,0,0,1,1,0,1,0
1478,0,0,1,1,1,0,0,1,0,1
1479,0,0,0,0,0,1,1,0,1,0
1480,0,0,0,0,0,1,1,0,1,0
1481,0,0,0,0,0,1,1,0,1,0
1482,0,0,0,0,0,1,1,0,1,0
1483,0,0,1,1,1,0,0,1,0,1
1484,0,0,1,1,1,0,0,1,0,1
1485,1,0,1,1,1,0,0,1,0,1
1486,1,0,0,0,0,1,1,0,1,0
1487,0,0,0,0,0,1,1,0,1,0
1488,0,0,0,0,0,1,1,0,1,0
1489,0,0,0,0,0,1,1,0,1,0
1490,0,0,0,0,0,1,1,0,1,0
1491,1,0,0,0,0,1,1,0,1,0
1492,0,0,0,0,0,1,1,0,1,0
1493,1,0,1,1,1,0,0,1,0,1
1494,0,0,0,0,0,1,1,0,1,0
1495,1,0,0,0,0,1,1,0,1,0
1496,0,0,0,0,1,0,0,1,1,0
1497,0,0,1,1,1,0,0,1,0,1
1498,0,0,0,0,0,1,1,0,1,0
1499,0,0,0,0,0,1,1,0,1,0
1500,1,0,0,0,0,1,1,0,1,0
1501,0,0,1,1,1,0,0,1,0,1
1502,0,0,1,1,1,0,0,1,0,1
1503,0,0,0,0,0,1,1,0,1,0
1504,0,0,0,0,0,1,1,0,1,0
1505,0,0,0,0,0,1,1,0,1,0
1506,0,0,0,0,0,1,1,0,1,0
1507,0,0,0,0,0,1,1,0,1,0
1508,0,0,1,1,1,0,0,1,0,1
1509,0,0,0,0,0,1,1,0,1,0
1510,0,0,0,0,0,1,1,0,1,0
1511,0,0,1,0,1,1,0,0,1,0
1512,0,0,0,0,0,1,1,0,1,0
1513,0,0,0,0,0,1,1,0,1,0
1514,0,0,0,0,0,1,1,0,1,0
1515,0,0,0,0,0,1,1,0,1,0
1516,0,0,1,1,1,0,0,1,0,1
1517,0,0,1,1,1,0,0,1,0,1
1518,0,0,1,1,1,0,0,1,0,1
1519,0,0,0,0,0,1,1,0,1,0
1520,0,0,1,1,1,0,0,1,0,1
1521,1,0,0,0,0,1,1,0,1,0
1522,0,0,1,1,1,0,0,1,0,1
1523,0,0,0,0,0,1,1,0,1,0
1524,0,0,0,0,0,1,1,0,1,0
1525,1,-1,1,1,1,0,0,1,0,1
1526,0,0,0,0,0,1,1,0,1,0
1527,1,0,1,1,1,0,0,1,0,1
1528,0,0,1,1,1,0,0,1,0,1
1529,0,0,0,0,0,1,1,0,1,0
1530,1,0,1,1,1,0,0,1,0,1
1531,0,0,0,0,0,1,1,0,1,0
1532,1,0,1,1,1,0,0,1,0,1
1533,0,0,0,0,0,1,1,0,1,0
1534,1,0,0,0,0,1,1,0,1,0
1535,0,0,0,0,0,1,1,0,1,0
1536,0,0,1,0,1,0,0,1,1,0
1537,0,0,1,1,1,0,1,1,0,1
1538,1,0,1,1,1,0,0,1,0,1
1539,0,0,1,1,1,0,0,1,0,1
1540,1,0,0,0,0,1,1,0,1,0
1541,0,0,1,1,1,0,0,1,0,1
1542,0,0,0,0,0,1,1,0,1,0
1543,1,0,1,1,1,0,0,1,0,1
1544,1,0,0,0,0,1,1,0,1,0
1545,0,0,0,0,0,1,1,0,1,0
1546,1,0,1,1,1,0,0,1,0,1
1547,0,0,1,1,1,0,0,1,0,1
1548,1,-1,1,1,1,0,0,1,0,1
1549,1,0,1,1,1,0,0,1,0,1
1550,0,0,0,0,0,1,1,0,1,0
1551,0,0,0,0,1,0,1,0,1,0
1552,1,0,1,1,1,0,0,1,0,1
1553,0,0,1,1,1,0,0,1,0,1
1554,0,0,1,1,1,0,0,1,0,1
1555,0,0,0,0,0,1,1,0,1,0
1556,0,0,1,1,1,0,0,1,0,1
1557,0,0,0,0,0,1,1,0,1,0
1558,1,0,1,1,1,0,0,1,0,1
1559,1,0,0,0,0,1,1,0,1,0
1560,0,0,0,0,0,1,1,0,1,0
1561,0,0,0,0,0,1,1,0,1,0
1562,0,-1,1,1,1,0,0,1,0,1
1563,0,0,0,0,0,1,1,0,1,0
1564,1,-1,1,1,1,0,0,1,0,1
1565,1,0,0,0,0,1,1,0,1,0
1566,0,0,0,0,0,1,1,0,1,0
1567,0,0,0,0,0,1,1,0,1,0
1568,0,0,0,0,0,1,1,0,1,0
1569,1,0,0,0,0,1,1,0,1,0
1570,1,0,0,0,1,0,0,1,1,0
1571,0,0,0,0,0,1,1,0,1,0
1572,0,0,0,0,0,1,1,0,1,0
1573,0,0,0,0,0,1,1,0,1,0
1574,0,0,0,0,0,1,1,0,1,0
1575,0,0,0,0,0,1,1,0,1,0
1576,0,0,1,1,1,1,1,0,0,1
1577,0,0,0,0,0,1,1,0,1,0
1578,0,0,0,0,0,1,1,0,1,0
1579,0,0,0,0,0,1,1,0,1,0
1580,0,0,0,0,0,1,1,0,1,0
1581,0,0,0,0,0,1,1,0,1,0
1582,0,0,0,0,0,1,1,0,1,0
1583,0,0,1,1,1,0,0,1,0,1
1584,0,0,0,0,0,1,1,0,1,0
1585,0,0,0,0,0,1,1,0,1,0
1586,0,0,1,1,1,0,0,1,0,1
1587,1,0,0,0,0,1,1,0,1,0
1588,0,0,1,1,1,0,0,1,0,1
1589,1,-1,1,1,1,0,0,1,0,1
1590,0,0,0,0,0,1,1,0,1,0
1591,1,0,1,1,1,0,0,1,0,1
1592,0,0,0,0,0,1,1,0,1,0
1593,0,0,0,0,0,1,1,0,1,0
1594,0,0,0,0,0,1,1,0,1,0
1595,1,0,0,0,0,1,1,0,1,0
1596,1,0,0,0,0,1,1,0,1,0
1597,0,0,0,0,0,1,1,0,1,0
1598,0,0,0,0,0,1,1,0,1,0
1599,0,0,1,1,1,0,0,1,0,1
1600,0,0,0,0,0,1,1,0,1,0
1601,0,0,1,1,1,0,0,1,0,1
1602,0,0,1,1,1,0,0,1,0,1
1603,0,0,1,1,1,0,0,1,0,1
1604,0,0,1,1,1,0,0,1,0,1
1605,0,0,1,1,1,0,0,1,0,1
1606,1,0,1,1,1,0,0,1,0,1
1607,0,0,1,1,1,0,0,1,0,1
1608,1,0,1,1,1,0,0,1,0,1
1609,0,0,0,0,0,1,1,0,1,0
1610,1,0,0,0,0,1,1,0,1,0
1611,1,0,0,0,0,1,1,0,1,0
1612,1,0,0,0,0,1,1,0,1,0
1613,0,0,0,0,0,1,1,0,1,0
1614,0,0,0,0,0,1,1,0,1,0
1615,0,0,0,0,0,1,1,0,1,0
1616,0,0,0,0,0,1,1,0,1,0
1617,0,0,1,1,1,0,0,1,0,1
1618,0,0,0,0,0,1,1,0,1,0
1619,1,0,0,0,0,1,1,0,1,0
1620,0,0,1,1,1,0,0,1,0,1
1621,0,0,0,0,0,1,1,0,1,0
1622,0,0,1,1,1,0,0,1,0,1
1623,1,0,0,0,0,1,1,0,1,0
1624,0,0,0,0,0,1,1,0,1,0
1625,0,0,0,0,0,1,1,0,1,0
1626,0,0,1,1,1,0,0,1,0,1
1627,0,0,0,0,0,1,1,0,1,0
1628,0,0,1,1,1,0,0,1,0,1
1629,0,0,1,1,1,0,0,1,0,1
1630,0,0,1,0,1,1,0,0,0,0
1631,0,0,0,0,0,1,1,0,1,0
1632,1,0,1,1,1,0,0,1,0,1
1633,1,-1,1,1,1,0,0,1,0,1
1634,0,0,1,1,1,0,0,1,0,1
1635,0,0,0,0,0,1,1,0,1,0
1636,1,0,0,0,0,1,1,0,1,0
1637,0,0,0,0,0,1,1,0,1,0
1638,0,0,0,0,0,1,1,0,1,0
1639,0,0,0,0,0,1,1,0,1,0
1640,1,0,0,0,0,1,1,0,1,0
1641,0,0,1,1,1,0,0,1,0,1
1642,0,0,0,0,0,1,1,0,1,0
1643,0,0,1,1,1,0,0,1,0,1
1644,1,0,0,0,0,1,1,0,1,0
1645,1,-1,1,1,1,0,0,1,0,1
1646,0,0,1,1,1,0,0,1,0,1
1647,0,0,1,1,1,0,0,1,0,1
1648,0,0,0,0,0,1,1,0,1,0
1649,0,0,1,0,0,1,0,1,0,0
1650,1,0,0,0,0,1,1,0,1,0
1651,0,0,0,0,0,1,1,0,1,0
1652,0,0,0,0,0,1,1,0,0,1
1653,0,0,1,1,1,0,0,1,0,1
1654,0,0,0,0,0,1,1,0,1,0
1655,0,0,0,0,0,1,1,0,1,0
1656,0,0,1,1,1,0,0,1,0,1
1657,0,0,0,0,0,1,1,0,1,0
1658,0,0,0,0,0,1,1,0,1,0
1659,1,0,0,0,0,1,1,0,1,0
1660,1,0,0,0,0,1,1,0,1,0
1661,0,0,0,0,0,1,1,0,1,0
1662,1,0,0,0,0,1,1,0,1,0
1663,0,0,0,0,0,1,0,1,1,0
1664,1,-1,1,1,1,0,0,1,0,1
1665,0,0,0,0,0,1,1,0,1,0
1666,0,0,1,1,1,0,0,1,0,1
1667,0,0,0,0,0,1,1,0,1,0
1668,1,0,0,0,0,1,1,0,1,0
1669,0,0,0,0,0,1,1,0,1,0
1670,0,0,0,0,0,1,1,0,1,0
1671,0,0,0,0,0,1,1,0,1,0
1672,0,0,0,0,0,1,1,0,1,0
1673,0,0,1,1,1,0,0,1,0,1
1674,0,0,0,0,0,1,1,0,1,0
1675,1,-1,1,1,1,0,0,1,0,1
1676,0,0,1,1,1,0,0,1,0,1
1677,0,0,1,1,1,0,0,1,0,1
1678,0,0,0,0,0,1,1,0,1,0
1679,1,0,1,1,1,0,0,1,0,1
1680,0,0,0,0,0,1,1,0,1,0
1681,0,0,0,0,0,1,1,0,1,0
1682,0,0,0,0,0,1,1,0,1,0
1683,1,0,1,1,1,0,0,1,0,1
1684,1,-1,1,1,1,0,0,1,0,1
1685,0,0,1,1,1,0,0,1,0,1
1686,0,0,0,0,0,1,1,0,1,0
1687,0,0,0,0,0,1,1,0,1,0
1688,0,0,0,0,0,1,1,0,1,0
1689,0,0,0,0,0,1,1,0,1,0
1690,0,0,1,1,1,0,0,1,0,1
1691,0,0,0,0,0,1,1,0,1,0
1692,0,0,0,0,0,1,1,0,1,0
1693,0,0,0,0,0,1,1,0,1,0
1694,0,0,0,0,0,1,1,0,1,0
1695,0,0,0,0,0,1,1,0,1,0
1696,0,0,0,0,0,1,1,0,1,0
1697,1,-1,1,1,1,0,0,1,0,1
1698,0,0,0,0,0,1,1,0,1,0
1699,1,0,1,1,1,0,0,1,0,1
1700,0,0,0,0,0,1,1,0,1,0
1701,0,0,0,0,0,1,1,0,1,0
1702,1,0,1,1,1,0,0,1,0,1
1703,1,1,1,1,1,0,0,1,0,1
1704,1,0,1,1,1,0,0,1,0,1
1705,1,0,1,1,1,0,0,1,0,1
1706,0,0,1,1,1,0,0,1,0,1
1707,0,0,1,1,1,0,0,1,0,1
1708,1,0,0,0,0,1,1,0,1,0
1709,0,0,0,0,0,1,1,0,1,0
1710,0,0,1,1,1,0,0,1,0,1
1711,0,0,1,1,1,0,0,1,0,1
1712,0,0,1,1,1,0,0,1,0,1
1713,0,0,0,0,0,1,1,0,1,0
1714,0,0,0,0,0,1,1,0,1,0
1715,0,0,0,0,0,1,1,0,1,0
1716,0,0,0,0,0,1,1,0,1,0
1717,0,0,0,0,0,1,1,0,1,0
1718,0,0,1,1,1,0,0,1,0,1
1719,0,0,1,1,1,0,0,1,0,1
1720,0,0,0,0,0,1,1,0,1,0
1721,0,0,0,0,0,1,1,0,1,0
1722,0,0,0,0,0,1,1,0,1,0
1723,0,0,0,0,0,1,1,0,1,0
1724,0,0,0,0,0,1,1,0,1,0
1725,0,0,0,0,0,1,1,0,1,0
1726,0,0,0,0,0,1,1,0,1,0
1727,0,0,0,0,0,1,0,1,1,0
1728,0,0,0,0,0,1,1,0,1,0
1729,0,0,0,0,0,1,1,0,1,0
1730,0,0,0,0,0,1,1,0,1,0
1731,0,0,0,0,0,1,1,0,1,0
1732,1,0,0,0,0,1,1,0,1,0
1733,0,0,0,0,0,1,1,0,1,0
1734,0,0,1,1,1,0,0,1,0,1
1735,1,0,0,0,0,1,1,0,1,0
1736,0,0,1,1,1,0,0,1,0,1
1737,0,0,0,0,0,1,1,0,1,0
1738,0,0,1,1,1,0,0,1,0,1
1739,0,0,0,0,0,1,1,0,1,0
1740,0,0,1,1,1,0,0,1,0,1
1741,0,0,1,1,1,0,0,1,0,1
1742,1,0,0,0,0,1,1,0,1,0
1743,0,0,1,1,0,1,1,0,0,1
1744,0,0,0,0,0,1,1,0,1,0
1745,1,0,0,0,0,1,1,0,1,0
1746,0,0,0,0,0,1,1,0,1,0
1747,0,0,0,0,0,1,1,0,1,0
1748,1,0,0,0,1,1,1,0,1,0
1749,0,0,0,0,0,1,1,0,1,0
1750,1,0,0,0,0,1,1,0,1,0
1751,0,0,0,0,0,1,1,0,1,0
1752,0,0,0,0,0,1,1,0,1,0
1753,0,0,0,0,0,1,1,0,1,0
1754,0,0,0,0,0,1,1,0,1,0
1755,0,0,0,0,0,1,1,0,1,0
1756,1,0,0,0,0,1,1,0,1,0
1757,1,0,0,0,0,1,1,0,1,0
1758,0,0,0,0,0,1,1,0,1,0
1759,0,0,1,1,1,0,0,1,0,1
1760,0,0,0,0,0,1,1,0,1,0
1761,0,0,0,0,0,1,1,0,1,0
1762,0,0,1,1,1,0,0,1,0,1
1763,1,0,0,0,0,1,1,0,1,0
1764,0,0,0,0,0,1,1,0,1,0
1765,1,0,1,1,1,0,1,0,0,1
1766,1,0,1,1,1,0,0,1,0,1
1767,0,0,1,1,1,0,0,1,0,1
1768,0,0,0,0,0,1,1,0,1,0
1769,0,0,0,0,0,1,1,0,1,0
1770,0,0,0,0,0,1,1,0,1,0
1771,0,0,0,0,0,1,1,0,1,0
1772,0,-1,1,1,1,0,0,1,0,1
1773,1,-1,1,1,1,0,0,1,0,1
1774,0,0,0,0,0,1,1,0,1,0
1775,0,0,0,0,0,1,1,0,1,0
1776,0,0,0,0,0,1,1,0,1,0
1777,0,0,0,0,0,1,1,0,1,0
1778,0,0,1,1,1,1,1,0,0,1
1779,0,0,1,1,0,1,1,0,0,1
1780,0,0,0,0,0,1,1,0,1,0
1781,1,0,0,0,0,1,1,0,1,0
1782,0,0,1,1,1,0,0,1,0,1
1783,0,0,1,1,1,0,0,1,0,1
1784,0,0,0,0,1,0,0,1,1,0
1785,0,0,0,0,0,1,1,0,1,0
1786,1,0,0,0,0,1,1,0,1,0
1787,0,0,1,1,1,0,0,1,0,1
1788,0,0,0,0,0,1,1,0,1,0
1789,0,0,0,0,0,1,1,0,1,0
1790,0,0,1,1,1,0,0,1,0,1
1791,1,0,0,0,0,1,1,0,1,0
1792,0,0,0,0,0,1,1,0,1,0
1793,1,0,0,0,0,1,1,0,1,0
1794,0,0,0,0,0,1,1,0,1,0
1795,0,0,0,0,0,1,1,0,1,0
1796,0,0,0,0,0,1,1,0,1,0
1797,0,0,0,0,0,0,1,0,1,0
1798,0,0,0,0,0,1,1,0,1,0
1799,0,0,0,0,0,1,1,0,1,0
1800,0,0,0,0,0,1,1,0,1,0
1801,0,0,1,1,1,0,0,1,0,1
1802,0,0,0,0,0,1,1,0,1,0
1803,0,0,0,0,0,1,1,0,1,0
1804,0,0,0,0,0,1,1,0,1,0
1805,0,0,0,0,0,1,1,0,1,0
1806,0,0,0,0,0,1,1,0,1,0
1807,0,0,0,0,0,1,1,0,1,0
1808,0,0,0,0,0,1,1,0,1,0
1809,0,0,0,0,0,1,1,0,1,0
1810,0,0,0,0,0,1,1,0,1,0
1811,1,0,0,0,0,1,1,0,1,0
1812,0,0,0,0,0,1,1,0,1,0
1813,0,0,0,0,0,1,1,0,1,0
1814,1,0,0,0,0,1,1,0,1,0
1815,0,0,1,1,1,0,0,1,0,1
1816,0,0,0,0,0,1,1,0,1,0
1817,0,0,1,1,1,0,0,1,0,1
1818,0,0,1,1,1,0,0,1,0,1
1819,0,0,0,0,0,1,1,0,1,0
1820,0,0,1,1,1,0,0,1,0,1
1821,1,0,1,1,1,0,0,1,0,1
1822,0,0,0,0,0,1,1,0,1,0
1823,1,0,0,0,0,1,1,0,1,0
1824,0,0,1,1,1,0,0,1,0,1
1825,1,0,1,1,1,0,0,1,0,1
1826,0,0,0,0,0,1,1,0,1,0
1827,1,0,0,0,0,1,1,0,1,0
1828,1,0,0,0,0,1,1,0,1,0
1829,1,0,1,1,1,0,0,1,0,1
1830,0,0,0,0,0,1,1,0,1,0
1831,1,0,0,0,0,1,1,0,1,0
