,GroundTruth,GroundTruth_DB,FairDEN_v1_min_pts_27_wo_cat,FairDEN_v2_min_pts_27_wo_cat
4676,1,0,0,0
4677,1,0,1,1
4678,1,0,0,0
4679,1,0,1,1
4680,1,0,4,3
4681,1,-1,3,2
4682,1,-1,3,2
4683,1,0,4,3
4684,1,0,1,1
4685,0,0,1,1
4686,1,0,1,1
4687,1,0,0,0
4688,1,-1,3,2
4689,0,0,0,0
4690,1,0,4,3
4691,1,0,4,3
4692,1,0,1,1
4693,1,0,0,0
4694,1,0,1,1
4695,1,0,1,1
4696,1,0,1,1
4697,0,0,0,0
4698,1,0,1,1
4699,0,0,0,0
4700,1,-1,4,3
4701,1,-1,3,2
4702,1,0,4,3
4703,1,0,1,1
4704,0,0,0,0
4705,1,-1,3,2
4706,1,0,1,1
4707,1,0,0,0
4708,1,-1,3,2
4709,0,0,0,0
4710,1,0,4,3
4711,1,0,0,0
4712,1,-1,3,2
4713,1,0,1,1
4714,0,0,4,3
4715,1,0,1,1
4716,0,0,1,1
4717,1,0,0,0
4718,1,-1,3,2
4719,1,0,1,1
4720,1,0,0,0
4721,0,0,0,0
4722,1,0,0,0
4723,1,0,0,0
4724,0,0,0,0
4725,1,0,1,1
4726,1,0,0,0
4727,1,-1,4,3
4728,1,0,1,1
4729,1,0,0,0
4730,1,0,1,1
4731,0,0,0,0
4732,1,-1,4,3
4733,0,0,1,1
4734,1,-1,4,3
4735,1,0,1,1
4736,1,0,0,0
4737,0,0,1,1
4738,0,0,1,1
4739,1,0,0,0
4740,1,0,1,1
4741,1,0,4,3
4742,1,0,1,1
4743,1,0,0,0
4744,1,0,1,1
4745,1,-1,3,2
4746,1,0,0,0
4747,1,0,1,1
4748,0,-1,3,2
4749,1,0,0,0
4750,0,0,0,0
4751,1,0,0,0
4752,1,-1,3,2
4753,1,0,0,0
4754,1,0,4,3
4755,1,-1,4,3
4756,1,-1,3,2
4757,1,0,4,3
4758,0,0,0,0
4759,0,0,0,0
4760,1,0,1,1
4761,1,0,0,0
4762,1,0,0,0
4763,1,0,0,0
4764,1,0,0,0
4765,1,0,4,3
4766,1,0,0,0
4767,1,0,1,1
4768,1,-1,4,3
4769,1,-1,4,3
4770,1,0,4,3
4771,1,0,4,3
4772,1,0,0,0
4773,1,0,1,1
4774,1,0,0,0
4775,1,0,4,3
4776,1,0,0,0
4777,1,0,1,1
4778,0,0,4,3
4779,1,0,1,1
4780,1,0,1,1
4781,1,0,4,3
4782,1,0,1,1
4783,1,-1,4,3
4784,1,0,0,0
4785,0,0,0,0
4786,1,0,0,0
4787,0,0,0,0
4788,1,0,4,3
4789,1,0,4,3
4790,1,0,0,0
4791,1,0,1,1
4792,0,0,0,0
4793,1,0,0,0
4794,1,0,1,1
4795,1,0,1,1
4796,1,0,0,0
4797,1,0,1,1
4798,0,0,0,0
4799,0,0,1,1
4800,0,0,1,1
4801,1,0,1,1
4802,0,0,1,1
4803,1,0,1,1
4804,0,0,0,0
4805,1,0,4,3
4806,1,0,4,3
4807,0,0,1,1
4808,1,0,0,0
4809,0,0,0,0
4810,0,0,0,0
4811,1,-1,3,2
4812,0,0,0,0
4813,1,-1,3,2
4814,0,0,1,1
4815,1,-1,3,2
4816,0,0,0,0
4817,1,0,0,0
4818,1,0,0,1
4819,1,-1,4,3
4820,1,-1,4,3
4821,1,0,0,0
4822,1,-1,3,2
4823,1,0,0,0
4824,1,0,0,0
4825,0,0,1,1
4826,1,0,1,1
4827,1,0,0,0
4828,0,0,0,0
4829,0,0,1,1
4830,0,0,0,0
4831,1,0,1,1
4832,1,0,4,3
4833,1,0,4,3
4834,1,0,0,0
4835,1,0,1,1
4836,1,0,4,3
4837,1,-1,2,4
4838,1,0,1,1
4839,0,0,1,1
4840,1,0,0,0
4841,1,0,1,1
4842,1,0,4,1
4843,1,0,0,0
4844,0,0,1,1
4845,1,0,0,0
4846,0,0,1,1
4847,1,0,0,0
4848,0,0,1,1
4849,1,-1,4,3
4850,1,0,0,0
4851,1,0,0,0
4852,1,0,0,0
4853,1,0,0,0
4854,1,0,4,3
4855,0,0,1,1
4856,1,0,0,0
4857,1,0,0,0
4858,1,-1,3,2
4859,1,0,1,1
4860,1,0,0,0
4861,1,0,0,0
4862,0,0,1,1
4863,1,-1,3,2
4864,1,-1,2,4
4865,1,0,0,0
4866,1,0,1,1
4867,1,0,0,0
4868,1,0,0,0
4869,0,0,4,3
4870,1,0,0,0
4871,1,0,0,0
4872,0,0,0,0
4873,1,0,0,0
4874,1,0,1,1
4875,1,0,1,1
4876,0,0,0,0
4877,1,0,0,0
4878,1,0,4,3
4879,1,0,0,0
4880,1,0,4,3
4881,1,0,0,0
4882,1,0,1,1
4883,1,0,1,1
4884,1,0,4,3
4885,1,0,0,0
4886,1,0,0,0
4887,1,0,1,1
4888,1,0,0,0
4889,1,-1,3,2
4890,0,0,1,1
4891,0,0,1,1
4892,1,-1,4,3
4893,1,0,0,0
4894,1,0,4,3
4895,1,0,4,3
4896,1,0,0,0
4897,0,0,0,0
4898,1,0,0,0
4899,1,0,1,1
4900,0,-1,4,3
4901,0,-1,3,2
4902,0,0,1,1
4903,0,0,4,3
4904,1,0,1,1
4905,1,0,4,3
4906,1,0,0,0
4907,1,0,0,0
4908,1,-1,4,3
4909,1,0,1,1
4910,1,0,0,0
4911,1,0,0,1
4912,0,0,0,0
4913,1,0,0,0
4914,1,0,0,0
4915,1,0,1,1
4916,1,0,1,1
4917,1,0,0,0
4918,1,0,4,3
4919,1,0,1,1
4920,1,0,0,0
4921,1,0,0,0
4922,1,0,1,1
4923,1,0,4,3
4924,1,0,4,3
4925,1,0,0,0
4926,0,0,0,0
4927,1,0,1,1
4928,0,0,4,3
4929,1,0,1,1
4930,0,0,1,1
4931,1,0,1,1
4932,1,0,0,0
4933,0,0,1,1
4934,1,0,1,1
4935,1,0,0,0
4936,1,0,4,3
4937,0,0,1,1
4938,1,-1,3,2
4939,1,-1,3,2
4940,1,0,0,0
4941,1,0,1,1
4942,0,0,4,3
4943,1,0,4,3
4944,1,0,0,0
4945,1,0,1,1
4946,0,-1,3,2
4947,1,0,1,1
4948,1,0,1,1
4949,1,-1,4,3
4950,1,0,0,0
4951,1,0,0,0
4952,1,0,1,1
4953,1,0,0,0
4954,1,0,0,0
4955,0,-1,3,2
4956,1,0,1,1
4957,1,0,0,0
4958,1,0,1,1
4959,1,0,1,1
4960,1,0,1,1
4961,1,0,1,1
4962,1,0,1,1
4963,1,0,0,0
4964,1,0,1,1
4965,1,0,4,3
4966,1,0,0,0
4967,1,0,0,0
4968,1,0,0,0
4969,1,0,1,1
4970,1,0,0,0
4971,1,0,1,1
4972,1,0,0,0
4973,1,0,4,3
4974,0,0,4,3
4975,0,0,1,1
4976,1,0,0,0
4977,1,0,1,1
4978,0,0,0,0
4979,1,-1,2,4
4980,1,0,1,1
4981,1,0,1,1
4982,0,0,0,0
4983,0,0,0,0
4984,0,0,0,0
4985,0,-1,4,3
4986,1,0,0,0
4987,1,-1,4,3
4988,1,0,4,3
4989,1,0,1,1
4990,1,0,4,3
4991,1,0,1,1
4992,0,0,1,1
4993,1,0,1,1
4994,1,0,1,1
4995,1,0,0,0
4996,1,0,1,1
4997,1,0,1,1
4998,1,0,0,0
4999,1,0,0,0
5000,0,0,1,1
5001,1,0,0,0
5002,1,0,0,0
5003,1,0,0,0
5004,0,0,1,1
5005,1,0,4,3
5006,1,0,0,0
5007,1,0,1,1
5008,0,0,0,0
5009,1,0,0,0
5010,1,0,1,1
5011,0,0,0,0
5012,0,0,0,0
5013,1,0,0,0
5014,1,-1,4,3
5015,0,0,0,0
5016,1,0,4,3
5017,1,0,4,3
5018,1,0,0,0
5019,0,0,0,0
5020,1,0,0,0
5021,0,-1,3,2
5022,0,0,0,0
5023,1,0,1,1
5024,0,0,0,0
5025,1,0,0,0
5026,1,0,0,0
5027,1,0,1,1
5028,0,0,1,1
5029,0,0,0,0
5030,1,0,1,1
5031,1,0,0,0
5032,1,0,0,0
5033,1,0,0,0
5034,1,0,1,1
5035,1,0,1,1
5036,1,-1,3,2
5037,0,0,0,0
5038,1,0,1,1
5039,1,-1,4,3
5040,0,0,0,0
5041,1,0,1,1
5042,1,0,1,1
5043,0,0,0,0
5044,1,0,0,0
5045,0,0,1,1
5046,1,0,0,0
5047,1,0,4,3
5048,1,0,4,3
5049,1,0,0,0
5050,0,0,1,1
5051,1,0,0,0
5052,1,0,0,0
5053,1,0,1,1
5054,0,0,0,0
5055,1,0,1,1
5056,0,0,0,0
5057,1,0,1,1
5058,1,0,0,0
5059,1,0,0,0
5060,0,0,4,3
5061,1,0,1,1
5062,1,-1,4,3
5063,1,0,1,1
5064,0,0,0,0
5065,1,0,0,0
5066,0,0,0,0
5067,1,0,4,3
5068,0,0,0,0
5069,1,0,0,0
5070,1,0,0,0
5071,1,0,4,3
5072,1,0,0,0
5073,1,0,1,1
5074,1,0,1,1
5075,1,0,0,0
5076,1,0,0,0
5077,0,0,1,1
5078,0,0,0,0
5079,1,0,1,1
5080,1,0,1,1
5081,1,0,4,3
5082,1,-1,3,2
5083,1,0,0,0
5084,1,0,1,1
5085,1,0,0,0
5086,0,0,0,0
5087,1,0,1,1
5088,0,0,1,1
5089,0,0,0,0
5090,0,0,0,0
5091,0,0,1,1
5092,0,0,0,0
5093,0,0,4,3
5094,1,-1,4,3
5095,1,0,1,1
5096,1,0,1,1
5097,1,0,0,0
5098,1,0,0,0
5099,0,0,0,0
5100,1,0,1,1
5101,1,0,4,3
5102,1,-1,4,3
5103,0,0,0,0
5104,1,0,0,0
5105,0,0,1,1
5106,1,0,0,0
5107,1,0,1,1
5108,1,0,0,0
5109,1,0,4,3
5110,0,-1,2,4
5111,1,0,0,0
5112,0,0,0,0
5113,1,0,1,1
5114,1,0,0,0
5115,1,0,0,1
5116,1,0,4,3
5117,1,-1,4,3
5118,0,0,1,1
5119,1,0,4,3
5120,0,0,4,3
5121,0,-1,4,3
5122,1,0,1,1
5123,1,0,4,3
5124,1,0,4,3
5125,0,0,4,3
5126,1,0,1,1
5127,1,0,4,3
5128,1,0,1,1
5129,1,0,0,0
5130,1,0,0,0
5131,0,0,0,0
5132,1,0,0,0
5133,0,0,4,3
5134,1,0,4,3
5135,1,0,0,0
5136,1,0,1,1
5137,1,0,0,0
5138,1,0,0,0
5139,1,0,1,1
5140,0,0,0,0
5141,1,-1,3,2
5142,1,0,0,0
5143,1,-1,4,3
5144,1,0,1,1
5145,1,0,0,0
5146,1,0,1,1
5147,1,0,1,1
5148,1,0,0,0
5149,1,0,0,0
5150,0,0,0,0
5151,1,0,4,3
5152,1,0,1,1
5153,1,0,1,1
5154,1,0,1,1
5155,1,0,1,1
5156,1,0,0,0
5157,1,0,1,1
5158,0,0,0,0
5159,0,0,1,1
5160,1,-1,4,3
5161,0,0,1,1
5162,1,0,4,3
5163,0,0,4,3
5164,1,0,0,0
5165,1,0,0,0
5166,1,0,0,0
5167,1,0,4,3
5168,0,0,4,3
5169,1,0,1,1
5170,1,0,0,0
5171,1,0,0,0
5172,1,0,1,1
5173,1,0,0,0
5174,1,0,1,1
5175,0,0,1,1
5176,0,-1,4,3
5177,1,0,1,1
5178,1,-1,4,3
5179,1,0,4,3
5180,1,0,1,1
5181,1,0,1,1
5182,0,0,0,0
5183,1,0,0,0
5184,1,0,1,1
5185,1,0,0,0
5186,1,0,0,0
5187,1,0,0,0
5188,0,0,0,0
5189,1,0,1,1
5190,1,0,0,0
5191,1,0,4,3
5192,1,0,1,1
5193,1,0,1,1
5194,0,0,4,3
5195,1,0,0,0
5196,1,0,4,3
5197,1,0,0,0
5198,1,0,0,0
5199,1,0,1,1
5200,0,0,0,0
5201,1,0,1,1
5202,1,0,4,3
5203,1,0,4,3
5204,1,0,0,0
5205,1,-1,4,3
5206,1,0,1,1
5207,1,0,0,0
5208,1,0,1,1
5209,1,0,1,1
5210,1,0,0,0
5211,1,0,1,1
5212,0,0,1,1
5213,0,0,0,0
5214,1,0,1,1
5215,1,0,0,0
5216,1,-1,4,3
5217,1,0,1,1
5218,1,0,1,1
5219,0,0,0,0
5220,1,0,1,1
5221,1,0,0,0
5222,0,0,0,0
5223,1,0,1,1
5224,0,-1,3,2
5225,1,0,1,1
5226,1,0,1,1
5227,1,0,1,1
5228,1,0,1,1
5229,1,0,1,1
5230,1,0,0,0
5231,1,0,1,1
5232,0,0,0,0
5233,1,0,1,1
5234,1,-1,2,4
5235,1,0,0,0
5236,1,-1,4,3
5237,1,0,1,1
5238,1,-1,3,2
5239,1,0,0,0
5240,1,0,1,1
5241,1,-1,4,3
5242,0,0,1,1
5243,1,0,4,3
5244,1,-1,3,2
5245,1,-1,3,2
5246,1,0,1,1
5247,1,0,4,3
5248,1,0,1,1
5249,1,0,1,1
5250,1,0,1,1
5251,1,0,0,0
5252,1,2,4,3
5253,1,0,1,1
5254,0,0,0,0
5255,0,0,0,0
5256,1,0,1,1
5257,1,0,0,0
5258,1,0,1,1
5259,1,0,1,1
5260,1,0,0,0
5261,1,0,0,0
5262,1,0,0,0
5263,1,0,0,0
5264,1,0,1,1
5265,1,0,1,1
5266,1,0,0,0
5267,1,0,1,1
5268,1,0,0,1
5269,1,0,0,0
5270,1,0,0,0
5271,1,-1,3,2
5272,1,0,0,0
5273,0,0,1,0
5274,1,0,1,1
5275,0,0,0,0
5276,0,0,0,0
5277,1,0,1,1
5278,1,0,1,1
5279,1,0,0,0
5280,1,0,1,1
5281,1,0,0,0
5282,1,0,4,3
5283,1,0,1,1
5284,1,-1,4,3
5285,0,0,4,3
5286,0,0,1,1
5287,0,0,0,0
5288,1,-1,4,3
5289,1,0,0,0
5290,1,0,0,0
5291,1,0,4,3
5292,1,0,0,0
5293,1,0,0,0
5294,1,0,1,1
5295,1,0,4,3
5296,1,0,1,1
5297,1,0,0,0
5298,1,0,1,1
5299,1,0,1,1
5300,1,0,4,3
5301,1,0,1,1
5302,0,0,1,1
5303,1,0,0,0
5304,1,0,4,3
5305,1,0,0,0
5306,1,0,4,3
5307,1,0,4,3
5308,0,0,0,0
5309,1,0,1,1
5310,1,0,1,1
5311,1,0,0,0
5312,1,0,1,1
5313,1,0,4,3
5314,1,0,1,1
5315,1,0,1,1
5316,1,0,4,3
5317,1,0,0,0
5318,0,0,0,0
5319,1,0,0,0
5320,0,0,0,0
5321,1,0,1,1
5322,0,-1,4,3
5323,0,0,4,3
5324,0,0,0,0
5325,1,0,1,1
5326,0,0,1,1
5327,1,0,1,1
5328,0,0,0,0
5329,1,0,0,0
5330,1,0,1,1
5331,1,0,4,3
5332,1,0,1,1
5333,1,-1,3,2
5334,0,0,0,0
5335,0,0,1,1
5336,1,-1,2,4
5337,1,-1,4,3
5338,1,0,1,1
5339,1,-1,3,2
5340,0,0,1,1
5341,1,0,0,0
5342,1,0,0,0
5343,1,-1,3,2
5344,1,0,4,3
5345,1,0,0,0
5346,1,0,0,0
5347,1,0,0,0
5348,1,0,1,1
5349,1,0,1,1
5350,1,0,4,3
5351,1,0,0,0
5352,1,0,4,3
5353,1,0,1,1
5354,0,0,0,0
5355,1,-1,4,3
5356,1,0,1,1
5357,0,0,0,0
5358,1,0,0,0
5359,1,0,1,1
5360,0,0,1,1
5361,0,0,4,3
5362,1,0,1,1
5363,1,0,1,1
5364,1,0,1,1
5365,1,0,1,1
5366,1,0,1,1
5367,1,0,4,3
5368,1,0,1,1
5369,0,0,1,1
5370,1,0,1,1
5371,1,0,0,0
5372,1,0,1,1
5373,1,0,1,1
5374,1,0,1,1
5375,1,0,0,0
5376,1,0,1,1
5377,1,0,4,3
5378,1,0,1,1
5379,0,0,4,3
5380,1,0,0,0
5381,1,0,0,0
5382,1,-1,3,2
5383,1,0,1,1
5384,1,-1,2,4
5385,1,0,0,0
5386,1,0,0,0
5387,0,0,0,0
5388,1,0,4,3
5389,1,0,1,1
5390,0,0,1,1
5391,1,0,1,1
5392,0,0,4,3
5393,0,0,1,1
5394,1,-1,2,4
5395,1,0,1,1
5396,1,0,4,3
5397,1,0,1,1
5398,1,0,0,0
5399,1,0,0,0
5400,1,0,1,1
5401,0,0,1,1
5402,1,0,0,0
5403,1,0,0,0
5404,1,0,0,0
5405,1,0,4,3
5406,0,0,0,0
5407,0,0,0,0
5408,1,0,4,3
5409,0,0,1,1
5410,1,0,0,0
5411,1,0,0,0
5412,1,0,1,1
5413,1,-1,4,3
5414,1,0,4,3
5415,1,0,1,1
5416,1,-1,3,2
5417,1,0,0,0
5418,1,0,0,0
5419,1,0,1,1
5420,0,0,0,0
5421,1,0,1,1
5422,0,0,0,0
5423,1,0,0,0
5424,1,0,1,1
5425,1,0,1,1
5426,1,0,1,1
5427,1,0,0,0
5428,1,0,0,0
5429,1,-1,2,4
5430,1,0,0,0
5431,1,-1,3,2
5432,1,0,0,0
5433,1,0,4,3
5434,1,-1,3,2
5435,1,0,1,1
5436,0,0,1,1
5437,1,0,1,1
5438,1,0,1,1
5439,1,0,4,3
5440,1,0,0,0
5441,1,0,0,0
5442,1,0,1,1
5443,1,0,1,1
5444,1,0,4,3
5445,1,0,0,0
5446,1,0,1,1
5447,0,0,1,1
5448,1,0,0,0
5449,1,0,4,3
5450,0,0,1,1
5451,1,0,1,1
5452,1,-1,4,3
5453,1,0,0,0
5454,1,0,0,0
5455,1,0,0,0
5456,1,0,0,0
5457,1,0,1,1
5458,1,-1,4,3
5459,1,0,0,0
5460,1,0,1,1
5461,1,0,1,1
5462,1,0,1,1
5463,1,0,4,3
5464,1,0,4,3
5465,1,0,1,1
5466,1,0,1,1
5467,1,0,1,1
5468,0,0,4,3
5469,0,0,0,0
5470,1,0,1,1
5471,1,0,0,0
5472,1,-1,4,3
5473,0,0,0,0
5474,1,-1,3,2
5475,1,0,0,0
5476,1,0,0,0
5477,1,0,1,1
5478,1,0,0,0
5479,1,0,0,0
5480,1,0,1,1
5481,1,0,0,0
5482,1,0,0,0
5483,1,-1,3,2
5484,1,0,1,1
5485,1,0,1,1
5486,1,0,0,0
5487,1,0,0,0
5488,1,0,1,1
5489,1,0,0,0
5490,1,0,0,0
5491,0,0,1,1
5492,0,0,0,0
5493,1,0,1,1
5494,1,0,4,3
5495,0,0,1,1
5496,1,0,0,0
5497,1,-1,3,2
5498,0,0,4,3
5499,1,0,0,0
5500,1,0,4,3
5501,1,0,0,0
5502,1,0,0,0
5503,1,0,1,1
5504,1,0,1,1
5505,0,0,0,0
5506,1,0,4,3
5507,1,0,1,1
5508,0,0,0,0
5509,1,-1,3,2
5510,0,0,0,0
5511,1,0,1,1
5512,1,0,0,0
5513,0,0,0,0
5514,1,0,1,1
5515,1,0,4,3
5516,1,0,1,1
5517,1,0,0,0
5518,1,0,1,1
5519,1,-1,4,3
5520,1,0,1,1
5521,0,0,1,1
5522,1,0,4,3
5523,1,0,1,1
5524,1,0,0,0
5525,1,0,0,0
5526,1,0,0,0
5527,1,0,0,0
5528,1,0,0,0
5529,1,0,0,0
5530,1,-1,3,2
5531,0,0,4,3
5532,1,0,0,0
5533,1,0,0,0
5534,0,0,1,1
5535,1,0,0,0
5536,1,0,1,1
5537,1,0,1,1
5538,0,0,1,1
5539,1,0,4,3
5540,1,0,0,0
5541,1,0,1,1
5542,1,0,0,0
5543,1,0,4,3
5544,0,0,4,3
5545,1,0,1,1
5546,1,0,0,0
5547,1,0,0,0
5548,1,0,0,0
5549,1,-1,3,2
5550,1,0,0,0
5551,1,0,1,1
5552,1,0,1,1
5553,1,0,0,0
5554,1,0,1,1
5555,1,0,1,1
5556,1,0,0,0
5557,1,0,0,0
5558,1,0,4,3
5559,1,4,4,3
5560,0,0,0,0
5561,1,0,4,3
5562,1,0,0,0
5563,1,0,0,0
5564,0,0,0,0
5565,1,0,1,1
5566,1,0,4,3
5567,1,0,4,3
5568,1,0,1,1
5569,1,0,0,0
5570,1,0,4,3
5571,1,0,0,0
5572,1,0,1,1
5573,1,0,4,3
5574,1,0,0,0
5575,1,0,1,1
5576,1,0,0,0
5577,1,-1,2,4
5578,0,0,0,0
5579,1,0,0,0
5580,0,0,1,1
5581,1,0,0,0
5582,1,-1,3,2
5583,1,0,0,0
5584,1,0,0,0
5585,0,0,1,1
5586,1,0,0,0
5587,1,-1,4,3
5588,1,0,0,0
5589,1,-1,3,2
5590,1,0,4,3
5591,0,0,1,1
5592,1,0,0,0
5593,1,0,0,0
5594,1,0,4,3
5595,1,0,1,1
5596,1,-1,3,2
5597,1,0,0,0
5598,0,-1,4,3
5599,1,-1,3,2
5600,1,-1,3,2
5601,0,0,1,1
5602,0,0,0,0
5603,1,0,0,0
5604,1,0,1,1
5605,1,0,4,3
5606,1,0,1,1
5607,0,0,1,1
5608,1,0,0,0
5609,1,0,0,0
5610,1,0,1,1
5611,1,0,0,0
5612,1,0,0,0
5613,1,0,1,1
5614,0,0,0,0
5615,0,0,0,0
5616,1,0,0,0
5617,1,0,1,1
5618,1,-1,4,3
5619,1,-1,4,3
5620,1,-1,2,4
5621,1,0,4,3
5622,1,0,0,0
5623,0,0,0,0
5624,1,-1,3,2
5625,0,0,0,0
5626,1,0,0,0
5627,0,0,0,0
5628,1,0,0,0
5629,1,0,0,0
5630,0,0,1,1
5631,1,0,1,1
5632,1,0,1,1
5633,0,0,0,0
5634,1,-1,3,2
5635,1,0,0,0
5636,1,0,0,0
5637,0,0,0,0
5638,0,0,1,1
5639,1,-1,3,2
5640,1,0,4,3
5641,1,-1,4,3
5642,0,0,4,3
5643,1,0,0,0
5644,1,-1,3,2
5645,1,0,0,0
5646,0,0,1,1
5647,1,0,1,1
5648,1,0,1,1
5649,1,0,0,0
5650,1,-1,4,3
5651,1,0,1,1
5652,1,0,0,0
5653,0,0,0,0
5654,1,-1,4,3
5655,1,0,1,1
5656,0,0,0,0
5657,1,0,1,1
5658,0,0,1,1
5659,1,0,1,1
5660,1,-1,3,2
5661,1,0,1,1
5662,1,0,4,3
5663,1,0,0,0
5664,1,0,4,3
5665,1,0,4,3
5666,0,0,1,1
5667,1,0,1,1
5668,0,0,1,1
5669,1,0,0,0
5670,0,0,0,0
5671,1,0,1,1
5672,1,0,1,1
5673,1,-1,3,2
5674,0,0,0,0
5675,1,0,0,0
5676,1,0,1,1
5677,1,0,0,0
5678,0,0,1,1
5679,1,0,0,0
5680,1,0,0,0
5681,1,0,0,0
5682,0,0,1,1
5683,1,0,1,1
5684,1,0,1,1
5685,0,0,0,0
5686,0,0,1,1
5687,1,0,0,0
5688,0,0,4,3
5689,1,0,4,3
5690,0,0,0,0
5691,1,0,4,3
5692,1,0,0,0
5693,1,0,1,1
5694,1,0,0,0
5695,1,0,0,0
5696,1,0,1,1
5697,1,0,1,1
5698,1,0,0,0
5699,1,0,1,1
5700,1,0,1,1
5701,1,0,0,0
5702,0,0,0,0
5703,1,0,1,1
5704,1,0,1,1
5705,1,0,1,1
5706,1,0,0,0
5707,1,0,1,1
5708,1,0,1,1
5709,1,0,1,1
5710,1,0,0,0
5711,1,0,0,0
5712,1,0,0,0
5713,1,0,1,1
5714,1,0,0,0
5715,1,0,1,1
5716,1,0,0,0
5717,0,0,1,1
5718,0,0,0,0
5719,1,0,1,1
5720,1,0,4,3
5721,1,0,0,0
5722,1,0,0,0
5723,1,0,4,3
5724,1,-1,4,3
5725,1,0,0,0
5726,1,0,1,1
5727,1,0,1,1
5728,1,0,0,0
5729,1,0,0,0
5730,1,0,4,3
5731,1,0,1,1
5732,0,0,1,1
5733,1,0,4,3
5734,1,0,4,3
5735,1,0,1,1
5736,1,0,1,1
5737,1,0,0,0
5738,1,-1,4,3
5739,0,0,1,1
5740,1,-1,3,2
5741,1,-1,3,2
5742,1,0,0,0
5743,1,0,4,3
5744,0,0,1,1
5745,1,0,0,0
5746,1,0,0,0
5747,0,0,0,0
5748,0,0,1,1
5749,0,-1,3,2
5750,1,0,4,3
5751,0,0,0,0
5752,1,0,1,1
5753,1,0,1,1
5754,1,0,4,3
5755,1,0,0,0
5756,1,0,4,3
5757,1,0,0,0
5758,0,0,0,0
5759,0,0,4,3
5760,1,0,0,0
5761,1,0,0,0
5762,1,0,1,1
5763,0,0,1,1
5764,1,0,4,3
5765,1,0,0,0
5766,1,0,4,3
5767,0,-1,3,2
5768,1,0,1,1
5769,0,0,0,0
5770,1,0,0,0
5771,1,0,0,0
5772,1,0,1,1
5773,1,-1,3,2
5774,1,0,0,0
5775,1,0,4,3
5776,1,-1,4,3
5777,1,0,1,1
5778,0,0,4,3
5779,1,0,0,0
5780,1,0,1,1
5781,1,0,4,3
5782,1,-1,3,2
5783,1,0,1,1
5784,0,0,1,1
5785,0,0,0,0
5786,1,0,0,0
5787,1,0,4,3
5788,1,0,4,3
5789,1,0,4,3
5790,1,0,1,1
5791,1,0,0,0
5792,1,0,1,1
5793,1,0,4,3
5794,1,0,1,1
5795,1,0,4,3
5796,0,0,0,0
5797,1,0,1,1
5798,1,0,1,1
5799,1,0,0,0
5800,1,0,0,0
5801,1,0,4,3
5802,0,0,1,1
5803,1,0,1,1
5804,1,0,4,3
5805,1,0,1,1
5806,0,0,1,1
5807,0,0,4,3
5808,1,-1,3,2
5809,1,-1,2,4
5810,1,-1,4,3
5811,1,0,0,0
5812,1,0,1,1
5813,1,0,1,1
5814,1,0,0,0
5815,0,0,0,0
5816,0,0,0,0
5817,1,0,0,0
5818,1,0,0,0
5819,1,0,1,1
5820,1,0,4,3
5821,1,0,1,1
5822,1,0,4,3
5823,1,0,1,1
5824,0,0,0,0
5825,1,0,1,1
5826,0,0,4,3
5827,1,0,1,1
5828,1,0,1,0
5829,1,-1,3,2
5830,1,0,4,3
5831,1,0,0,0
5832,0,0,0,0
5833,1,0,1,1
5834,1,0,4,3
5835,1,0,0,0
5836,1,0,0,0
5837,0,0,1,1
5838,1,0,0,0
5839,1,0,1,1
5840,1,0,1,1
5841,1,0,0,0
5842,1,0,0,0
5843,1,0,0,0
5844,0,0,4,3
5845,1,0,1,1
5846,1,-1,4,3
5847,1,0,0,0
5848,1,0,1,1
5849,0,0,0,0
5850,1,0,0,0
5851,1,0,0,0
5852,0,0,0,0
5853,1,0,0,0
5854,1,0,0,0
5855,1,0,0,0
5856,0,-1,2,4
5857,1,0,1,1
5858,1,0,0,0
5859,0,0,1,1
5860,1,0,4,3
5861,1,0,0,0
5862,0,0,0,0
5863,1,0,1,1
5864,1,0,1,1
5865,1,0,1,1
5866,1,0,1,1
5867,1,0,0,0
5868,1,0,1,1
5869,1,0,0,0
5870,1,0,0,0
5871,1,0,4,3
5872,1,0,0,0
5873,1,0,0,0
5874,1,-1,4,3
5875,1,0,1,1
5876,1,0,1,1
5877,0,0,4,3
5878,1,-1,4,3
5879,1,0,1,1
5880,0,0,1,1
5881,1,0,1,1
5882,1,0,0,0
5883,1,0,0,0
5884,0,0,0,0
5885,1,0,1,1
5886,1,0,0,0
5887,1,0,4,3
5888,1,0,1,1
5889,1,0,4,3
5890,1,0,0,0
5891,1,-1,4,3
5892,1,0,1,1
5893,1,0,1,1
5894,1,0,1,1
5895,1,0,1,1
5896,1,0,0,0
5897,1,0,0,0
5898,1,-1,3,2
5899,1,0,1,1
5900,1,0,1,1
5901,0,0,0,0
5902,0,0,1,1
5903,0,0,0,0
5904,1,-1,4,3
5905,1,0,1,1
5906,1,0,4,3
5907,1,0,0,0
5908,1,0,1,1
5909,1,0,4,3
5910,0,0,0,0
5911,1,0,1,1
5912,0,0,0,0
5913,1,0,1,1
5914,1,0,1,1
5915,1,0,0,0
5916,0,0,0,0
5917,0,0,0,0
5918,1,-1,2,4
5919,1,0,1,1
5920,1,0,1,1
5921,1,0,0,0
5922,1,0,1,1
5923,1,0,0,0
5924,1,0,4,3
5925,1,0,1,1
5926,1,0,1,1
5927,1,0,1,1
5928,1,0,1,1
5929,1,-1,4,3
